證券代碼,Data Field,2015/7/3,2015/7/9,2015/7/17,2015/7/24,2015/7/31,2015/8/7,2015/8/14,2015/8/21,2015/8/28,2015/9/4,2015/9/11,2015/9/18,2015/9/25,2015/10/2,2015/10/8,2015/10/16,2015/10/23,2015/10/30,2015/11/6,2015/11/13,2015/11/20,2015/11/27,2015/12/4,2015/12/11,2015/12/18,2015/12/25,2015/12/31,2016/1/8,2016/1/15,2016/1/22,2016/1/30,2016/2/3,2016/2/19,2016/2/26,2016/3/4,2016/3/11,2016/3/18,2016/3/25,2016/4/1,2016/4/8,2016/4/15,2016/4/22,2016/4/29,2016/5/6,2016/5/13,2016/5/20,2016/5/27,2016/6/4,2016/6/8,2016/6/17,2016/6/24,2016/7/1,2016/7/7,2016/7/15,2016/7/22,2016/7/29,2016/8/5,2016/8/12,2016/8/19,2016/8/26
8081 致新,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31,15.1,11.42,7.08,5.69,4.56,12.18,1.94,3.09,4.8,3.85,2.56,2.25,6.43,7.16,2.23,7.45,7.02,1.92,15.43,5.53,9.11,15.43,3.41,8.22,5.69,1.01,2.79
8101 華冠,週報酬率 %,5.9238,-6.6351,1.4214,-1.8018,0.9175,-4.8485,-4.4586,-1.2222,2.4747,2.3051,8.9056,-0.9852,-2.9851,3.0769,-5.0745,-3.4591,-0.9771,-1.2062,2.5526,-10.9308,0.729,0.1206,-2.1688,-1.3547,-2.4969,-0.1281,0.5129,-8.6735,-7.2626,3.765,-1.7417,0.7385,3.519,9.7734,0.258,5.5342,-8.5366,-5.6,-1.5537,-2.2955,-6.0205,3.125,-4.394,1.9018,2.1774,1.522,-4.1978,-0.939,1.2638,-0.3121,-5.9468,-1.8302,1.356,-1.0034,1.5203,-1.9966,1.528,5.8529,-5.0554,5.3246
8101 華冠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,1.05,2.16,2.22,4.32,5.02,3.36,5.36,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8103 瀚荃,週報酬率 %,-0.2339,-11.8405,1.5957,-9.4241,-6.7919,2.3256,-1.8927,-9.3537,3.5649,5.0724,3.4483,0,-15.8333,10.297,-2.3339,-0.7353,7.2223,-0.3455,-0.0002,-14.7314,3.2521,-4.5275,3.0928,-4.4,1.6737,2.0577,0.2017,-5.4326,-3.8298,-4.8672,5.8141,3.956,4.0169,1.2195,12.8515,0.1779,-0.5329,-7.1429,7.8846,-3.5651,0.5544,-2.9411,-0.7577,-1.5267,-6.9767,-5.4167,3.304,0.6398,-0.8474,0,0.641,1.0616,-1.0505,2.1232,6.237,-0.9785,5.336,5.9896,7.2626,-1.0417
8103 瀚荃,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,1.64,0.58,0,5.23,1.18,9.95,3.34,4.06,0,1.04,0,2.68,1.22,2.22,0,0,0,1.12,1.62,0,0.41,1.7,0,11.96,10.7,6.86,5.21
8104 錸寶,週報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.4762,-3.352,-1.7341,0,-1.7648
8104 錸寶,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105 凌巨,週報酬率 %,-0.9662,-6.9512,-0.2621,-5.7819,-7.6709,5.8913,-1.4266,-5.9334,16.3078,-2.9101,13.079,9.7591,0.1097,13.4869,14.9758,10.9244,-2.6515,9.3384,23.8435,0.5748,27.9999,-2.2323,-6.8494,-10.2941,9.5628,-4.7381,-0.5236,-1.8421,-22.252,15.5172,14.3283,0,1.0444,3.6176,-2.7431,-5.1282,-6.4865,27.1675,-2.5002,-2.0979,-7.8571,-5.4263,-1.3662,-0.554,-11.142,6.8966,4.3988,1.1235,2.7777,8.6486,-6.4676,1.3298,3.1496,1.5268,-2.7476,5.1814,0.7388,-4.1565,-0.2551,10.7418
8105 凌巨,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78,12.93,10.27,11.5,11.02,12.86,5.45,8.51,5.81,9.29,17.74,21.93,13.17,8.65,5.78,16.4,10.46,13.52,18.73,10.11,12.05,6.7,15.38,9.06,10.37,7.75,10.5,3.6,6.19,11.67,7.21,8.03,13.47
8110 華東,週報酬率 %,-1.5313,-9.0909,6.0527,-0.8684,-1.7796,4.6667,0.1274,-4.5802,5.2,5.3232,6.0169,2.7242,1.6575,-1.413,-1.4333,0.6711,2,4.5752,5.2084,-1.485,0.5025,-2.4,-1.2295,-3.6307,0.3229,0.751,-3.4079,-7.6075,-5.2505,-1.1335,4.0764,-3.1824,1.6435,2.612,15.7576,-3.8743,-0.6536,-0.2193,-0.7692,-3.1007,-1.0287,-1.732,-2.3502,-0.1204,-2.5302,0.4944,8.1182,4.6644,-0.2174,-1.7429,-0.3327,1.1123,-1.8703,0.8969,1.2222,1.9758,-0.1077,0.9698,0,0.4925
8110 華東,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,1.2,0.29,1.77,0.02,0,0.85,0,0,2.51,0,2.38,0,9.15,0,11.32,6.58,2.68,2.87,2.07,0.36,0,0.72,2.57,15.28,1.85,1.77,0,5.49
8112 至上,週報酬率 %,2.3256,-0.3247,0.9773,-9.6774,1.6314,-5.3232,-0.0001,-5.2209,-1.2713,3.4336,5.8091,3.9217,-0.3772,1.5151,2.612,-0.3636,2.1898,-0.7142,0.7194,-2.1428,0.3649,-2.9091,-2.2471,0.7663,1.9012,-3.3583,0,-2.3167,-1.1858,8,-0.7408,-0.7463,2.2556,3.6764,6.383,3,-1.6182,-1.3159,-0.9999,1.0101,-2.6666,0.6849,-0.6803,-4.452,-0.7168,0.361,5.3957,2.389,0,-0.6667,0.6712,5.2448,9.9359,-2.0407,2.0833,1.7494,8.023,3.9788,0.7653,1.519
8112 至上,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,2.19,2.07,5.04,3.5,4.64,2.39,4.68,2.6,3.12,3.43,3.56,1.49,10.13,2.97,3.66,11.79,10.28,2.92,6.8,2.26,7.65,6.16,2.48,6.66,11.49,4.15,9.25,9.22
8114 振樺電,週報酬率 %,-5.3097,-3.4269,-0.6452,0.2376,-1.4084,2.143,0,-1.3986,-2.4823,-1.0908,8.4559,5.7629,-0.641,3.2257,-0.625,6.9183,-2.0588,3.3034,-1.4536,-5.6047,4.0624,-2.1021,2.1473,-4.5044,-3.459,-0.6515,0.9836,0.0001,-6.818,1.3938,8.5908,-1.8987,-0.3226,0.9708,2.2437,2.5078,0.3058,-1.8293,0.621,0.3087,2.1539,-3.012,0.6211,1.8518,-4.2424,1.2659,1.875,0,-0.9202,-1.8577,-1.5772,-0.641,-0.3225,6.4725,-1.2158,4.3078,2.3598,0.6963,6.4418,7.2045
8114 振樺電,現股當沖比重,4.22,3.84,1.54,4.9,1.51,3.75,10.52,3.86,4.51,5.5,8.81,10.99,10.15,3.61,3.96,2.64,5.7,5.89,5.7,2.1,1.63,0,2.9,1.04,11.34,1.98,0,0,3.43,0.79,5.99,0,0,0,8.17,2.35,0,2.39,2.73,1.52,0.94,4.06,0,0.75,4.02,0,0,0,0,0,1.65,0,0,0,2.47,1.22,1.02,0,0,4.78
8131 福懋科,週報酬率 %,-2.2573,-4.388,0.9662,-4.1381,-4.0215,-1.6759,7.3863,-8.4657,2.3122,5.6497,0.8022,6.366,-1.7456,1.2691,1.0026,2.4813,-0.2421,-0.9708,2.451,-0.7178,2.1687,0.2359,-0.9412,-4.7506,3.4912,-2.1687,-0.2463,-5.679,-1.8324,0.2667,3.7235,0,3.077,1.7412,3.423,3.7826,5.2393,-1.2988,3.9473,-2.7427,-0.8676,-1.9694,-0.0001,-0.8928,-0.901,-0.9091,1.8348,1.3516,-0.2223,-2.0046,-0.9091,3.4403,0.6652,3.0837,3.109,1.1312,-0.4474,1.1237,-0.8888,-2.0179
8131 福懋科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,1.46,0,4.09,3.17,0,0,0,0,3.9,0,0,2.38,0,0,0.45,0,0,1.36,0.41,0.64,0.72,1.04,0.71,3.16
8150 南茂,週報酬率 %,-0.486,-4.0293,-6.1068,-9.0786,-11.7735,-1.3514,1.5411,0.3373,7.563,1.875,3.9876,5.6047,-9.9163,2.3256,-1.3636,-0.9216,1.8604,-1.2176,9.2451,-1.1284,-4.8502,-2.3988,-0.1537,-1.0769,-0.3111,-0.3121,-2.8169,-4.509,-3.204,6.0975,3.1199,1.9108,4.8439,1.0433,-1.4749,2.6946,2.624,-0.4262,-4.4223,-3.5821,-3.2507,-3.8399,3.8271,-2.0834,0.8184,2.1104,7.6312,-1.9202,0,0.9036,0.2984,2.9762,-1.7341,-3.2353,3.0395,-2.5075,-2.7231,-3.266,-0.4822,-0.8078
8150 南茂,現股當沖比重,8.56,10.52,5.94,10.41,4.79,10.24,3,3.92,6.28,19.95,13.61,13.81,10.98,4.16,1.83,3.34,6.23,30.24,16.09,13.99,4.97,12.43,11.51,0.8,2.86,1.6,4.8,3.4,6.87,9.99,1.42,2.4,1.11,4.56,10.39,0.64,1.31,2.93,0.45,0.26,0.98,1.4,4.11,0,8.82,0.89,2.83,2.56,2.9,1.23,2.37,0.11,1.37,3.52,0.84,0,0,0.87,9.06,0
8163 達方,週報酬率 %,-0.5848,-5.2941,2.5316,-3.7037,-7.3718,-0.0001,0,-1.7302,1.4084,4.1666,10,1.5151,5.9702,2.2536,-3.8567,0,0.2865,-2.8573,1.1765,-2.3256,4.1668,-2,14.5773,-11.9593,5.4914,1.0959,4.336,-4.6752,-7.0845,1.1731,5.2173,-3.5812,5.7144,0.8108,5.362,11.4504,-2.0548,-0.0001,0.6993,-0.9258,-4.4392,-1.467,-2.2333,-4.8222,-3.4667,3.315,4.8129,-1.5306,-1.0363,-0.2617,1.3123,4.9223,-0.4938,0.2756,-0.0001,-1.0989,0,1.1111,3.2967,0.266
8163 達方,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.17,2.64,3.32,5.87,6.33,1.7,4.29,3.65,0.78,2.72,6.67,3.61,4.75,2.56,2.49,4.3,1.99,1.36,2.34,13.62,2.77,1.35,4.56,1.37,3.28,5.97,6.42,4.5
8201 無敵,週報酬率 %,-0.6336,-2.6568,0.8734,-6.9264,-12.7907,-8.4,3.2024,-13.6812,-0.3269,6.5574,11.077,-0.9695,-0.6992,-1.9718,10.0575,4.4385,-0.625,-4.7799,0.3963,36.1842,-3.4783,-3.8038,-0.104,-3.2292,1.6147,1.0594,-0.9434,-2.8572,-1.3072,0.3311,-6.1607,-1.8757,-2.0311,0.244,0.365,0.8485,-0.7212,-3.3899,-1.8797,2.1711,2.25,-1.5892,3.851,-1.3158,-5.4545,2.3076,4.2606,2.7645,3.2748,-0.3397,-3.4092,1.4116,0.8122,0,21.6947,-6.579,2.2752,-1.3771,-4.726,-1.24
8201 無敵,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,0,6.25,0,0,0,20.62,13.74,8.08,0,0,2.16,2.03,5.74,4.99,0,0,0,8.16,1.04,0,10.33,2.7,0
8210 勤誠,週報酬率 %,-0.5338,-5.618,-6.0847,-2.2534,-8.3574,-1.4151,1.7544,-4.3887,0.6556,-0.3258,16.9934,4.8883,2.9294,0.9057,-0.8974,-4.7866,3.6685,-1.7037,1.0667,-9.2349,6.686,7.0845,8.524,-1.5241,1.1904,6.1177,-4.1019,-8.2081,-5.2896,0.1329,6.1089,-2.3779,1.5385,3.1566,2.0807,-0.4796,7.1084,2.6998,-2.5192,1.7977,12.5827,3.5294,-0.7577,-0.3816,-2.2988,4.5098,3.1895,-0.1819,7.286,0.0001,-4.7539,4.4564,1.0239,3.0405,-1.1987,3.1197,-3.1932,-7.8126,3.5781,-1.0909
8210 勤誠,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,1.27,2.45,3.45,0.55,9.66,10.92,0.56,0.25,9.98,2.76,9.42,9.95,7.8,8.09,9.56,4.19,4.68,7.14,8.67,6.79,6.51,4.92,0,7.33,10.95,2.38,2.33,2.94
8213 志超,週報酬率 %,-1.5837,-5.6322,-6.125,-7.9432,-2.3112,-1.4195,5.2801,-6.383,3.2468,-0.7862,8.0824,2.9326,-2.7066,2.3427,-0.4291,2.2988,3.3709,-1.4946,1.2415,-6.9482,0.7319,-1.5987,2.0679,-6.9464,3.1103,-0.6033,-0.7588,-5.1988,-3.226,0.3334,4.8172,-0.1585,2.8571,3.0864,2.6945,1.0204,-2.0203,2.651,-1.148,-1.7417,-2.3633,-5.7489,0.321,-4.32,-2.5085,-0.6861,1.5544,1.7006,-0.3345,4.3625,-3.3763,0.832,1.4852,0.5218,2.7681,-0.6733,3.7287,-1.634,2.8239,4.6851
8213 志超,現股當沖比重,0.4,2.81,0.49,2.21,1.81,4.25,5.83,1.58,3.1,5.69,5.29,5.73,4.31,3.15,1.71,2.37,3.56,1.67,2.22,1.74,1.16,0,5.82,2.5,0.15,0,33.65,2.1,0.2,1.7,3.58,1.69,4.89,6.15,0.18,4.98,1.25,4.1,0.4,2.91,0.86,4.26,3.26,5.49,2.61,2.72,3.72,0.56,1.31,3.02,3.3,0,1.29,1.86,0,0.79,1.37,2.7,6.15,8.27
8215 明基材,週報酬率 %,-3.6961,-6.6098,0.4567,-14.3182,-4.2026,0.8954,0.8876,-10.2639,1.3072,6.4516,12.1213,8.3783,7.2319,1.3953,-3.4404,11.1638,-2.1367,1.5285,3.8709,-8.0745,7.2073,-2.521,3.0173,-12.1339,-0.9524,1.202,-0.9502,-9.1128,-8.971,6.6666,4.3479,-3.125,7.5269,-0.5,3.0151,1.2195,-3.1325,-0.7463,-2.2555,-0.2564,-3.8561,-2.4064,-4.6576,-6.8965,-9.2593,2.7211,4.3046,6.9842,-2.0772,-2.4244,-1.2423,11.0063,-1.6998,2.0173,2.4242,2.3669,-4.6242,-2.4243,-4.969,4.2484
8215 明基材,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,8.78,6.47,1.91,9.3,2.35,4.19,0.97,1.42,0.24,1.07,3.78,2.38,7.09,3.95,1.19,2.96,0.76,3.12,1.37,12,1.8,7.27,5.29,4.26,5.73,0,1.29,8.76
8222 寶一,週報酬率 %,-4.4568,-2.0408,3.5715,2.2987,-3.3709,1.1801,4.4379,-1.4164,-6.8965,23.4568,19.2499,9.2244,-3.0709,-0.9901,1.5999,-6.2992,3.5715,-4.0567,6.3425,-6.163,-2.7542,-3.2679,2.9278,-6.7833,-1.6432,-0.2387,-0.4785,-1.4424,-0.9756,6.1576,10.4409,-0.2101,17.4736,-1.9713,2.0109,14.6954,-2.5001,0.8013,-6.5184,0,10.034,6.1824,-1.6012,0.4437,-12.9602,4.7377,8.8854,21.3649,-5.5011,-4.7865,-3.6685,-0.7052,3.5512,-1.5089,-2.0035,-9.0116,7.9872,-9.6153,-0.1636,-0.4918
8222 寶一,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61,22.15,10.62,7.78,16.21,6.49,11.88,4.16,3.14,27.36,22.15,13.87,17.2,18.77,14.1,17.55,28.05,12.11,21.51,11.01,13.75,14.37,5.28,4.64,7.14,5.62,12.94,3.34,14.76
8249 菱光,週報酬率 %,-0.2108,-6.1311,0,-5.2766,-2.0833,-5.851,13.8417,-1.7369,2.0202,0.7427,2.9484,7.1598,-1.7817,2.4943,1.3275,-0.8733,0.8811,0.655,0.8677,-2.1506,2.1978,-2.3656,3.0837,-7.6922,0.6944,1.3793,-0.4534,-3.6446,-5.2009,2.7432,4.8543,-0.6944,2.331,-0.4555,2.5171,0.8929,5.3097,-3.1513,-1.3016,0.4396,-4.5952,-4.5871,-2.8846,-1.9802,-4.0404,1.8422,2.0671,1.7722,0.2488,1.2407,0.4903,2.3935,-0.5208,-1.5707,1.5958,-1.0471,1.0582,0.5235,10.1562,-4.9646
8249 菱光,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,5.32,0.52,9.91,0,10.66,0,22.82,0.32,1.74,0,1.11,2.03,1.07,0,0,0.32,0,0,0,1.4,1.12,0,0,0.43,10.58,1.88
8261 富鼎,週報酬率 %,-3.0797,-10.2697,2.3305,-6.8323,-7.9999,-3.3816,4.9999,-11.9047,-8.1082,0,6.6911,5.6939,-4.8822,2.8319,9.6386,-2.1978,-1.7656,1.3072,0.4839,-2.7287,1.1551,-4.5677,-1.5384,1.736,-2.3892,-2.0979,-1.2499,-5.9675,-14.0384,-6.4876,12.4403,-2.9787,8.7718,4.2338,1.1606,-1.3384,1.5505,-1.5267,-2.907,0,-2.994,-6.1728,-3.0702,-0.4524,-5.4546,0.4808,3.3492,-3.7038,4.5673,-3.908,6.2201,5.6306,-1.7057,1.7653,2.8953,-0.8658,14.8472,4.5628,-4.3637,1.1406
8261 富鼎,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,5.44,2.12,4.87,14.02,0,19.34,6.21,1.24,0,17.56,11.63,0,0,9.44,0,9.69,0,12.46,1.82,0,0,11.78,9.45,1.45,2.36
8271 宇瞻,週報酬率 %,0.3906,-6.6148,-3.7501,-11.1258,-9.1892,3.2738,-1.1527,-9.0379,3.5256,4.0248,6.5476,8.9385,-4.359,2.1448,0.2625,-1.8324,3.7333,-3.3419,3.1916,-7.7319,-1.1173,-1.9774,0.8646,-4.5714,7.7843,-1.1111,-0.8427,-6.5155,-5.4545,1.6025,3.7855,-1.2158,4.6155,-0.5883,11.2427,16.2234,8.4669,-0.633,-2.1232,-3.9045,0.6772,-4.4844,0.4695,9.3459,-5.1282,2.7027,10.0877,1.5936,-1.1765,2.3809,4.2636,11.4552,-2.1428,-1.4599,0.3704,2.7676,-2.1545,-4.5872,1.9231,-0.1887
8271 宇瞻,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,4.5,12.6,6.62,8.6,2.9,7.63,3.48,12.34,4.26,6.18,2.15,4.48,6.64,9.52,4.35,5.27,21.63,8.97,8.08,1.65,8.69,10.79,3.24,2.71,15.99,15.27
8341 日友,週報酬率 %,-0.3436,-1.9541,5.5354,1.8244,-4.8152,-2,8.0433,-5.5555,-1.4118,-3.6992,3.3458,9.7123,0.6557,2.2801,2.9724,2.5774,-1.407,0.9174,19.6969,0.8439,16.318,-2.8777,-2.2223,-11.3637,8.1197,-1.1858,2.8,-6.2257,-1.6598,8.8608,3.1009,-2.6317,3.4749,11.194,-2.0134,2.0548,-1.6778,-8.5324,1.1195,-3.3211,7.2519,4.2704,-4.437,-2.1429,4.3796,-1.7481,8.5409,2.2952,-1.282,0.6494,-6.4515,5.1726,0.9836,-2.6578,2.0478,1.6722,-4.9342,-7.2664,1.8656,-4.0293
8341 日友,現股當沖比重,3.92,12.99,14.21,14,1.87,12.12,11.01,4.09,8.06,3.72,4.99,10.19,17.85,13.38,15.62,15.5,24.1,10.1,20.48,19.05,28.06,11.44,22.45,19.03,20.1,23.23,23.1,16.16,17.88,18.82,15.31,10.13,9.45,25.82,17.25,18.68,14.67,7.84,12.12,12,18.01,11.23,5.83,11.52,12.02,9.75,27.11,21.68,24.5,6.78,5.45,17.87,4.1,17.45,1.12,9.78,1.38,4.59,5.83,3.17
8367 建新國際,週報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8367 建新國際,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8374 羅昇,週報酬率 %,-1.5974,1.2987,-2.8845,-11.551,-10.821,0.4184,-5.4167,-9.2512,-4.6602,9.4705,13.4883,-1.2296,-5.8091,0.8811,0.8734,3.0303,7.9832,-5.8366,1.2396,-13.8775,5.6871,-4.0359,-0.9346,-11.4151,10.7561,-0.9615,-2.4271,-6.1691,-3.1813,2.9572,2.3405,-1.5593,1.584,3.6383,-1.1033,21.1967,14.2259,-7.3261,-0.7904,-3.1872,-2.8808,2.966,-4.1153,-5.1502,-1.8099,3.6866,-0.4445,9.8214,0,-4.8781,7.6924,-2.3809,-1.6259,2.0661,-3.2389,-2.9288,0.862,-2.9915,3.9648,-0.8474
