證券代碼,Data Field,2015/7/3,2015/7/9,2015/7/17,2015/7/24,2015/7/31,2015/8/7,2015/8/14,2015/8/21,2015/8/28,2015/9/4,2015/9/11,2015/9/18,2015/9/25,2015/10/2,2015/10/8,2015/10/16,2015/10/23,2015/10/30,2015/11/6,2015/11/13,2015/11/20,2015/11/27,2015/12/4,2015/12/11,2015/12/18,2015/12/25,2015/12/31,2016/1/8,2016/1/15,2016/1/22,2016/1/30,2016/2/3,2016/2/19,2016/2/26,2016/3/4,2016/3/11,2016/3/18,2016/3/25,2016/4/1,2016/4/8,2016/4/15,2016/4/22,2016/4/29,2016/5/6,2016/5/13,2016/5/20,2016/5/27,2016/6/4,2016/6/8,2016/6/17,2016/6/24,2016/7/1,2016/7/7,2016/7/15,2016/7/22,2016/7/29,2016/8/5,2016/8/12,2016/8/19,2016/8/26
3287 廣寰科,週報酬率 %,-0.4598,-7.0439,-1.3664,-4.534,-11.4775,5.5142,2.6836,-0.6879,-0.9696,-0.8392,-2.6799,4.4927,18.5852,4.4444,0.112,-0.2237,4.148,-3.5523,3.5714,-3.0173,0.2223,-2.1064,-3.5109,-14.7887,10.8815,2.9813,-1.2064,-3.663,-7.0976,-4.7749,7.5932,-3.3289,1.6529,4.6071,-0.9066,-1.0457,1.321,-6.3887,-1.1142,-1.8311,0.1435,2.4356,-2.3775,0.7163,-6.1167,1.6667,-2.3846,-4.4274,0.9584,6.4873,-5.4977,5.6603,5.3571,-5.0848,3.869,-0.4299,-1.8705,-1.0263,-2.8148,-3.2012
3287 廣寰科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,2.7,2.63,2.34,6.25,4.76,2.86,0,0,0,4.76,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288 點晶,週報酬率 %,-7.4807,-6.4209,-3.4308,-2.2368,-2.4225,-5.6552,-3.5088,-2.2728,-16.2791,12.2222,-5.1155,7.826,-6.1291,20.4468,36.0912,-10.9016,0.1177,-9.0482,8.2686,-7.2792,-3.3462,3.0627,-1.292,-6.5445,-0.4201,-1.6879,0,-0.0001,-5.8655,9.1185,-5.1532,-0.1469,20.1471,-2.2032,1.3767,0.9878,14.9145,-0.9575,-5.1558,-10.9853,6.8702,-1.1906,-17.1085,11.6278,-20.1822,32.1372,-12.4691,0.8462,6.4335,-15.9002,8.125,4.1908,-4.2996,4.3478,-10.8333,-6.542,1.6666,-8.1968,-10.7143,30.6
3288 點晶,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289 宜特,週報酬率 %,20.442,-5.5045,-1.4564,-15.271,-2.9069,-5.988,9.1719,-12.252,1.0646,6.8919,10.8722,8.4378,-9.0431,15.6069,-1.5,-7.3096,1.7524,-2.7987,0.886,-7.4644,8.6595,-7.6419,3.5461,2.8539,0.7769,8.673,-2.7635,-6.8421,-9.4915,2.7466,17.8614,0.6185,11.168,4.1475,1.3275,-2.6201,-6.7266,1.9231,3.7736,11.8182,4.0651,-8.2032,-0.4256,5.5557,-16.1944,11.1111,1.7391,1.7094,4.2017,-6.0485,-3.8627,4.0178,-2.1459,14.4738,-7.6628,-0.0001,2.4896,-5.2632,0.0001,-2.9914
3289 宜特,現股當沖比重,16.42,15.2,15.08,17.75,20.03,16.43,17.9,11.89,11.98,13.02,21.33,12.33,15.76,17.9,9.84,12.71,12.63,11,5.29,10.69,13.17,5.05,7.82,21.5,12.39,22.88,10.79,8.79,12.55,7.21,16.55,10.91,21.81,17.97,11.2,17.1,10.04,8.26,18.83,33.33,21.98,14.36,13.11,23.53,19.42,15.93,9.06,4.13,12.92,23.05,6.19,4.41,10.17,14.68,9.12,8.09,6.16,5.95,2.01,1.44
3290 東浦,週報酬率 %,-5,-0.0001,-3.324,-4.871,-4.2167,1.8867,3.7038,-7.1428,-2.5642,4.3531,-0.3258,1.9608,2.2436,-0.9404,-1.8987,1.2903,4.4587,-2.439,1.5625,-5.8461,-1.6341,-0.9967,-1.0067,-1.3559,-3.4365,-1.7794,-0.7246,-0.3649,-0.3663,-0.7353,-3.7037,-0.7692,4.6512,5.9259,-0.3496,-1.7545,8.2143,-0.9901,-4.3333,-2.439,1.7857,-1.7544,-0.7142,-2.5179,-3.321,1.5268,1.1278,-2.2306,-0.3803,-0.0001,-0.3816,4.2759,-5.1588,9.2051,-3.8315,-1.9921,-1.2195,2.0576,1.6129,0
3290 東浦,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,1.65,0.78,0,8.59,2.77,0,8.66,2.85,3.39,13.16,13.72,9.17,3.83,0,0,1.03,0,0,17.42,14.19,5.48,0,11.37,0,2.06,1.81,0
3293 鈊象,週報酬率 %,12.3222,-2.9536,1.3044,-8.1545,-3.271,-20.8696,4.8839,-20.8382,1.4647,3.3384,18.5023,0.8674,-5.4054,6.3636,5.6165,3.815,-0.2228,-1.7858,-1.3638,-9.7926,7.9183,-4.142,17.0372,0.1054,15.9115,12.2727,4.0487,-0.7781,-3.5295,15.4472,12.324,14.4202,21.6439,7.4323,3.7736,-1.8181,1.2346,0,13.8211,6.0713,2.0203,4.6206,-13.2493,2.3636,-8.881,2.9241,14.5834,-4.2975,0.3454,3.4423,-7.9866,-5.6058,-5.3641,8.7044,-2.4208,-7.2519,5.144,-4.8924,-12.7572,2.5795
3293 鈊象,現股當沖比重,15.52,14.08,10.27,10.14,15.11,20.71,14.68,13.6,20.66,13.21,19.93,8.55,5.26,9.69,12.64,21.4,10.67,21.75,5.41,8.91,7.41,9.48,16.34,21.33,15.8,28.33,32.27,10.73,22.25,29.95,28.21,49.52,35.29,47.76,41.74,36.62,43.29,35.76,43.91,36,0,0,0,0,37.61,45.38,42,37.37,32,35.6,28.88,32.97,33.4,27.32,19.33,30.63,30.26,30.33,40.68,13.41
3294 英濟,週報酬率 %,7.6503,10.4061,-9.8851,-5.3572,-8.3558,4.9999,5.3221,1.0638,1.8421,-7.4935,-0.2793,0,0.8404,-3.3333,4.3103,-2.4794,0.5651,-0.8428,0,3.3995,3.5617,-1.8518,-3.2345,-2.507,4.2857,-1.6438,-1.3928,-3.1074,-6.7057,-0.9375,-0.9464,-11.7834,-2.1661,3.6901,7.1175,-2.6578,-10.2389,0.7605,0.3773,0,4.8873,-0.3583,0.7194,0.3571,-0.356,-2.5001,1.0989,-2.5363,0.3717,-0.7407,-0.3731,1.1235,0.3704,0,4.7971,1.4862,-0.3547,1.0676,1.0564,-0.6969
3294 英濟,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,6.05,1.35,3.61,2.67,0.79,9.95,2.16,20,8.05,0,0,0,0,7.93,0,0,0,6.17,0,0,0,9.9,9.24,0,3.13,12.82
3297 杭特,週報酬率 %,3.6199,-5.0217,0.6896,-2.7398,-5.0685,-0.2717,-0.2724,-11.2022,-5.2309,-1.6234,4.2904,-0.633,0.6369,2.8482,-0.6154,14.5512,1.6216,-4.2552,5.5555,-2.6316,-1.0811,5.1912,-1.2986,-4.7368,-1.105,-1.1173,-1.6949,3.1609,-5.5711,-1.4749,4.7904,-3.4286,2.367,6.9364,1.6216,1.8617,-1.3055,-1.8518,-4.3126,1.4085,3.0555,-1.6173,-1.3698,-4.1667,3.1884,-0.2809,3.3802,0.0001,-1.6349,-3.0471,-0.5714,1.4368,0.8499,-0.2808,15.4929,-8.0488,-0.2652,-5.851,3.7542,-0.5698
3297 杭特,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,4.43,12.66,3.02,0,0,0,2.63,0,0,0,6.2,0,4.88,0,0,0,0,8.82,0,6.89,12.2,6.15,3.45,2.27,0,4.35
3303 岱稜,週報酬率 %,1.4368,-1.9831,0.0001,-0.5659,-2.1086,-0.6154,-0.6191,-0.9345,-1.8867,-0.6411,5.8065,6.0977,3.4482,-1.9445,1.1331,2.2409,1.9178,-2.1506,5.7693,-7.0129,0.2793,-3.6212,0.289,-0.2882,-0.289,0.5798,0,-3.7464,2.3952,-0.8772,2.0649,1.156,4.8571,4.6321,-0.7813,3.4121,2.7919,-2.963,1.2722,2.2613,3.1941,0.7144,7.3285,1.5419,-5.4229,-4.5871,5.2884,0.4566,-0.909,-5.0457,-2.8986,3.9801,-2.3923,7.8431,-1.7338,-3.6674,3.0456,3.9409,3.0806,0.6897
3303 岱稜,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,2.08,6.06,0.85,7.19,3.24,5.11,4.88,10.27,5.28,4.56,1.42,7.75,3.79,0.95,0.58,2.72,4.86,0,2.68,0,0.77,5.2,2.46,1.9,0.44
3306 鼎天,週報酬率 %,-5.9376,-8.6379,-3.6363,-6.7923,-5.2632,-1.3542,6.2356,-6.5217,-1.3954,10.1415,1.0705,8.8982,-3.1128,-0.4016,0.4032,5.6225,2.6616,-1.6667,1.3183,-11.1523,4.8119,-3.7924,2.9047,-5.242,1.0639,0,-2.7369,-4.3291,-5.8824,1.6827,3.0732,-0.2293,11.9539,-3.0801,2.1185,1.2448,-2.6639,0.2106,-3.3613,-1.9566,3.5476,2.5695,-2.7141,-3.4335,-0.2221,-3.3408,4.6082,-2.2027,0.6756,-1.7897,-0.9112,0.4598,-0.0001,33.8673,2.564,-5.3334,14.3398,-0.7924,2.7156,-4.0436
3306 鼎天,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,8.77,0,0,0,0,0,0,3.57,0,0,14.46,14.63,19.59,4.55
3310 佳穎,週報酬率 %,-1.7921,1.8248,-1.0753,-0.016,-2.2222,-1.5152,3.4615,3.7174,2.1505,-1.7544,-1.0713,-0.361,-0.3623,-0.3637,-1.4599,-1.4814,0.7519,-2.985,3.0769,-1.8657,-1.1407,1.9231,0.7546,-2.6218,1.1539,-1.5209,-0.3861,4.2636,-4.0892,-0.3876,0.3892,-1.1628,-0.3922,-1.1811,1.1952,15.3543,4.4369,-4.5751,-1.7123,0.3484,-1.7361,-1.7668,1.0792,-2.847,-2.564,1.8797,1.476,-0.3636,2.1899,-2.1429,-2.1898,0,0,-0.3876,1.9455,-1.5268,0.7752,-2.6923,0,-0.0001
3310 佳穎,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,5.33,5.6,4.55,16.14,1.35,0,19.33,2.25,2.59,0,3.39,10.62,0.91,7.04,0,10.46,5.26,0.95,0,2.13,0,0,15.91,0
3313 斐成,週報酬率 %,0.4064,-2.699,0.2773,-4.7026,-5.6603,-1.0769,-2.0217,0.7937,-8.6615,9.1379,5.8453,5.9701,4.507,3.504,6.1199,0.4908,-0.2441,0.612,-1.8248,-2.3543,-4.1878,3.3113,-2.8206,-3.562,0.4104,-2.8612,-3.366,-3.1931,-8.8456,1.9737,0.8065,-1.6,2.6015,-1.7432,5,8.7558,-4.3785,-5.3175,-1.8721,-1.4309,-2.5805,-1.159,-3.1827,-8.1314,3.2014,25.0001,2.4818,4.1309,-18.7414,-3.5354,4.7121,8.8334,4.1347,1.0294,7.4235,0.1355,48.1732,7.306,19.1489,17.1429
3313 斐成,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,2.22,5.51,0,0,0,0,10.52,0,0,0,1.67,1.56,0,9.95,4.47,2.58,16.93,16.75,15.2,1.48,8.18,2.36,25.54,0,0,6.85
3317 尼克森,週報酬率 %,5.3718,-7.8431,-0.4254,-5.1282,-5.4055,-3.3334,1.9705,-3.4782,-4.9049,4.0001,12.3482,7.2073,-4.2017,1.7544,0.431,3.0043,4.1666,-4.8,3.3613,-11.7887,1.8433,-2.2623,5.0927,0,3.0838,0.4274,-0.4255,-5.1283,-9.4594,0.995,4.9261,-2.8169,7.2464,-1.8018,5.9632,4.329,-0.4149,4.1667,4,8.0769,-4.2704,-8.922,-0.8162,-1.2346,0,0.0001,5.4168,-1.9762,6.0484,7.6045,-6.7138,4.1667,6.909,0.6803,-0.6757,0.0001,2.7209,4.6358,1.2659,0.3125
3317 尼克森,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,7.45,0,4.38,0.45,0,0.31,0.62,2.11,8.54,4.32,0,0.82,8.47,0,6.25,6.11,2.07,24.8,1.89,7.25,8.61,3.19,5.88,10.95,2.99,10.29,2.88,1.17
3322 建舜電,週報酬率 %,-0.2026,-4.1624,-3.072,-4.918,-10.4598,1.9256,-6.549,-7.2777,-2.6162,8.3669,0.1471,3.3775,-1.5625,3.8961,9.4444,24.8731,24.4919,2.4489,-1.5937,-19.0283,12,-4.0179,3.2558,-1.3514,5.0228,0,-1.3044,-14.097,-8.4103,-0.5598,3.1532,-1.5284,20.2881,2.3042,7.6577,-3.3474,3.4633,-3.7657,-9.1304,-2.3924,4.4118,-1.4085,-2.3809,1.4634,-4.4231,-2.4145,5.1547,0.4902,2.439,-2.8572,-2.451,1.0051,-3.8806,1.7599,2.238,-0.4975,-2.5001,-0.7179,-4.7521,-7.9176
3322 建舜電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58,6.29,20.68,3.65,0,1.55,0,0,0.93,0,3.07,0,9.08,2.09,5.71,9.99,7.02,8.43,0,0.98,0,10.24,3.93,0,5.26,0,6.38,3.48,0
3323 加百裕,週報酬率 %,1,-1.4851,11.0552,-11.3122,1.5307,-5.8201,1.4045,-4.4322,-3.4782,2.1022,6.1764,4.1551,3.1915,3.8659,-4.2184,1.5546,-0.5103,-1.5384,2.0834,-7.653,-0.2761,-0.277,4.4445,-3.7235,-0.5525,0,-1.1111,0.5618,-6.4246,2.388,0.583,3.7681,-1.1172,-0.2825,11.6147,-1.7765,1.292,-0.5102,-1.0256,0.5182,0.2577,-2.8278,0.2646,4.4854,-10.1012,0.8428,3.3428,0.0001,-0.8085,-0.5435,0,1.6392,5.3763,0.2551,-0.7635,-0.306,0.2717,-0.813,-1.0928,-0.5525
3323 加百裕,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,4.63,3.43,0,2.06,0,3.03,12.24,1.66,5.43,0,8.87,0,10.7,6.66,1.79,7.37,0,8.59,5.01,7.05,2.26,5.8,0.94,2.43,1.94,33.61,4.38
3324 雙鴻,週報酬率 %,10.7142,-9.6775,1.4882,3.2257,-9.091,5.3125,-2.0772,-5.4546,2.5641,5.6517,5.988,0.2825,10.9859,10.66,1.8349,-3.6036,5.6076,7.0796,10.5371,1.6823,-2.0222,32.6455,15.9831,-10.2439,5.8424,4.7498,-4.6568,22.108,0.2106,3.3613,0.5081,3.3367,34.8335,0.1452,10.8695,6.928,-8.0684,2.2606,-0.5201,1.9608,-10.3846,-11.874,-5.8441,2.069,-10.304,12.806,7.8464,-0.6192,3.5826,6.4663,-7.0622,8.8015,2.4045,10.7735,1.4964,4.6682,13.263,9.8446,-8.4906,7.7319
3324 雙鴻,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.33,0,0,20.78,37.95,23.16,25.58,16.63,25.36,21.05,19.13,19.29,25.72,24.93,24.08,12.5,16.72,15.14,17.28,16.77,14.38,20.15,16.57,16.32,22.87,34.27,29.05,32.39
3325 旭品,週報酬率 %,-0.606,9.4512,-1.1143,-9.8592,-10.0001,2.0833,1.3604,-15.7718,-10.757,2.6785,6.087,0,0.4098,0.4082,8.943,2.9851,7.2464,2.7026,2.6316,-7.3718,-3.4602,9.3189,24.9181,-2.3621,-5.3763,0.2842,1.6997,-9.7493,-9.8765,5.8219,7.4434,-9.0362,7.9472,2.4539,1.497,9.1446,3.2432,-2.6178,-5.3763,-3.9773,7.3965,-1.9284,-9.2696,-0.9288,-10.9375,2.456,2.7397,0.3332,0.3323,14.5695,-4.0462,23.7952,12.1654,-7.1583,-2.8038,-6.0096,16.3682,-5.934,-1.6355,4.9881
3325 旭品,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,3.17,0,1.17,3.6,0,1.97,0.65,3.46,1.22,3.36,0,1.15,0,0,0,0,13.22,1.61,18.71,22.71,16.15,9.11,2.01,6.37,5.4,0,14.17
3332 幸康,週報酬率 %,-0.9546,-4.8194,4.1772,-0.972,-5.5215,2.2502,-0.951,-4.5267,7.7586,2.1333,2.8721,0.2538,0,0.3798,-0.1261,-0.0001,-1.2626,1.2788,-4.0404,1.3158,-0.9091,0.1311,-0.1309,-1.7038,2.5333,-1.3004,-1.9763,-0.5376,0.2703,0.0001,0,-0.2696,2.0271,-0.6623,0.0001,0,0.0001,1.8667,-1.0472,0,-1.9841,0.2699,-0.4038,0,5.2702,-5.0064,-0.1351,10.6901,-5.1345,-4.6392,-1.6215,6.0441,-0.9066,-0.6535,1.1842,0.3901,2.7878,-3.2086,0.9669,2.7359
3332 幸康,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.14,8.33,33.26,35.71,0,35,0
3339 泰谷,週報酬率 %,-2.305,-7.0781,-2.3438,-17,1.6867,-5.2134,-2,-7.1429,8.7912,21.212,-1.4582,-3.594,-8.5526,7.1942,-5.8166,9.9762,3.4558,-3.3403,-1.512,-11.1842,-0.4938,-6.4516,10.3448,-12.4999,5.7692,7.0131,-11.4078,-6.0274,0.5832,1.1596,-0.2866,-0.2874,0.5764,8.8826,0,5.2631,-4.9999,-12.1053,-2.6946,-26.7693,-7.1429,1.3575,-7.143,-0.9615,6.3106,-5.4795,-6.7632,11.399,-5.5814,0.4925,-0.9803,7.9208,-1.3761,3.2557,-0.9009,0.0001,-1.8182,-3.2408,0.4785,0.9524
3339 泰谷,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354 律勝,週報酬率 %,2.5,-3.9157,-1.9418,-0.9902,-1,3.7037,0.4328,-5.388,-8.884,1.5,4.6797,-4.5883,-1.2331,0.749,1.9827,-1.2151,5.781,-5.2326,-0.7362,-2.9666,1.9109,-1.2501,-1.2658,-1.4103,-0.0001,1.0403,0,-2.3166,0.2636,9.1985,7.9423,-2.8985,-1.7222,1.8692,-1.3762,1.1626,-1.4943,7.468,-0.6515,-6.5574,1.5204,-3.8019,-1.3174,-3.398,-2.8893,2.1992,0.2532,0.7576,-1.0025,1.2658,8.625,-1.4961,0.7009,-1.0833,5.4217,-0.343,2.0643,-1.6854,2.6286,0.2227
3354 律勝,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,4.92,2.78,0,2.63,18.6,4.17,0,6.38,0,0,35.08,16.65,9.52,4.9,3.33,12.03,0,0,0,0,0,0,0,42.11,0
3360 尚立,週報酬率 %,-4.1666,0,-7.6087,-5.294,-14.9068,-0.7299,-6.25,-0.7431,4.0358,5.1724,5.7376,1.9379,-0.0001,-2.6616,1.953,-0.0001,1.9157,1.5038,-1.4814,-9.3985,0.8299,1.2346,-1.626,-8.6778,3.62,-0.0001,17.0307,13.0598,-8.5808,5.7762,6.8261,-2.5559,0.6559,15.6351,1.4085,7.7779,19.8453,-8.8172,3.7737,0.6819,-10.158,-3.0151,-16.0621,2.1605,-14.8035,7.0922,5.9603,-1.875,1.2739,3.4592,-8.2067,3.3112,2.2436,1.8809,-1.5384,7.4999,0.872,-4.611,3.0212,-2.4286
3360 尚立,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83,4.83,12.04,5.87,9.85,18.72,15.85,15.73,8.98,11.34,9.68,14.26,11.53,6.59,3.73,0.24,4.73,9.09,10.22,2.41,4.11,4.75,6.84,1.03,9,7.04,15.13,15.48,22.41
3362 先進光,週報酬率 %,-0.9732,-2.9484,3.7975,-4.3903,-7.1428,-5.4946,7.2675,-12.1952,-3.0864,11.1407,1.5197,-2.6946,-2.7693,-1.2658,2.5641,-1.5625,1.5873,-2.5,-0.641,-3.2259,-3.0001,-0.3437,-3.1035,-1.7793,-1.4493,-0.0001,-4.7794,0,-4.6333,-3.2388,0.4185,10.4168,4.5283,-1.8051,2.5735,-1.7921,-1.0949,-3.69,-3.8314,-0.3984,-0.4,-0.8032,0,1.2145,9.2,0.3664,0,3.6497,-2.1126,14.7482,18.4953,3.1746,28.4615,-4.1916,-1.25,-6.5401,6.0948,-4.4682,2.8953,-4.3291
3362 先進光,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48,0,5.4,0,0,0,0,0,0,0,0,5.53,0,4.85,0,0,0,9.09,6.29,23.88,7.67,17.24,18.69,7.98,13.84,6.12,2.89,9.81,10.4
3363 上詮,週報酬率 %,-3.3743,-6.3492,4.4069,-3.0843,1.1725,-1.159,-3.1826,-3.1142,-1.0853,-0.9191,-2.0407,0,6.8182,-2.1276,-5.0726,2.6716,-1.4869,0.0001,-0.7547,-4.5628,2.3905,-5.4475,-0.4115,5.3719,3.5294,10.2274,-3.78,-3.5715,-3.5185,2.4952,0,0.0001,0.7491,5.5762,1.5845,-1.7331,15.5203,-7.1756,-1.9738,0,-1.5101,-2.2147,-0.8711,-1.9332,-0.5377,3.9641,5.7191,-1.8033,0.8347,-3.4768,-2.2299,0.7018,8.1881,-3.3815,-0.6667,-2.5168,-2.9261,-0.0001,-1.773,4.3322
3363 上詮,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.98,10.45,3.74,4.76,6.33,4.1,2.29,12.49,4.17,3.33,10.2,4.76,13.16,8.9,11.11,3.58,0,15.08,2.86,5.99,4.72,9.44,8.2,0,3.15,3.07,0,2.56,0.63
3372 典範,週報酬率 %,-0.3216,-5.3762,0.5683,-9.6045,-2.4999,-5.1282,-2.5676,-9.7087,9.6775,-1.9608,-0.8572,4.8992,-3.9836,2.289,4.0559,0.1344,0.1342,-2.681,4.6831,-0.3949,2.1136,0.6468,3.0848,-4.6136,2.0915,1.2804,1.0113,0.1253,-3.875,0,1.9506,-1.5306,-4.0155,-0.8097,-0.1361,2.1798,-0.8,-5.5106,-0.4268,3,-2.2191,-0.7092,-1.5714,-1.016,0.7332,1.3101,1.5805,1.8387,0.0001,8.3333,-7.0512,3.0345,-0.6694,-2.291,-0.138,-0.9669,3.3473,-1.8893,-0.9629,0
3372 典範,現股當沖比重,0,7.32,0,17.51,1.01,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373 熱映,週報酬率 %,1.8391,-4.289,11.0848,-7.2187,-8.6957,-2.2556,0.0001,-5.641,-6.2269,9.9699,7.4177,2.3018,1.5,2.7093,2.8777,0.4662,-2.0882,0.9479,14.554,-1.6393,20.2083,-4.8526,0.5464,-10.8696,3.0486,-2.564,1.6195,0,-10.5577,-1.7817,2.948,5.5067,3.9666,12.249,0.3577,-0.7131,-1.9748,-4.3956,-0.3831,4.8077,9.7247,1.1708,-3.3058,0.5128,-9.3538,4.6904,1.0753,19.5034,-4.1543,0.774,-3.8403,3.9937,-12.5961,-1.9973,5.2831,-1.0753,-4.3478,-4.1667,1.1858,1.1719
3373 熱映,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,1.72,5.66,5.82,3.43,1.18,6.67,2.4,4.31,13.81,18.98,12.18,19.75,7.79,6.34,2,18.81,8.72,11.27,13.92,7.31,17.21,7.99,5.05,3.06,6.96,5.25,4.98,10.98
3374 精材,週報酬率 %,-6.046,-12.0371,4.6052,-6.9183,-7.4324,-11.5328,18.9768,-9.2927,-3.0581,-0.1578,10.5845,7.8572,-6.3577,3.2532,-2.4659,14.3259,0.86,-0.1218,-0.3659,-4.5288,0.0001,1.0258,-4.8223,-11.7334,1.6617,-1.9316,-1.8183,-8.0247,-11.0738,1.3208,12.4767,-0.6623,2.5,-1.7885,0.9935,5.9015,0.7741,-7.3733,-6.136,-0.7067,-1.2455,-1.8017,-7.5229,-0.9921,-19.2384,5.7072,6.8076,-3.2967,2.9545,-2.8698,-3.8635,1.6577,-1.4285,10.628,6.9871,-2.4489,5.6485,-4.7525,-0.4158,15.0313
3374 精材,現股當沖比重,1.39,12.05,10.18,4.58,9.73,11.51,30.9,10.15,10.62,10.78,13.3,18.25,20.73,20.5,9.74,10.65,18.99,16.49,5.87,17.73,12.2,11.56,13.97,7.75,3.12,6.58,3.56,2.98,13.36,11.52,22,15.9,11.78,5.34,4.39,17.21,13.79,7.59,7.1,3.32,4.76,6.51,3.79,10.13,11.29,4.02,9.48,1.92,12.65,7.73,7.43,3.5,4.93,6.36,20.02,3.41,16.33,4.65,3.6,18.41
3379 彬台,週報酬率 %,0.0001,-7.4176,6.825,-13.6111,-7.717,-5.5749,0.7379,2.1977,-3.2536,3.2653,16.6008,21.3558,10.6144,-11.6162,-5.7143,1.212,-0.8981,-0.3022,0.6062,-3.012,-6.8323,-8,0.7246,-2.8777,4.8148,-4.2404,0,-0.3691,-11.8519,-1.6808,7.6923,-3.1746,1.6394,1.2097,5.1794,3.7879,0.0001,-1.0948,0.369,-1.4706,0.3732,-2.9739,-0.0001,-4.2147,-7.9999,0.8696,3.0172,-1.2551,-0.4237,2.5532,-3.7344,1.7242,-0.4237,0.851,1.2658,-2.5,-4.7008,-2.6906,1.3825,-1.3637
3379 彬台,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,3.45,7.86,0,1.85,0,0,0,0,2.27,0,0,5,0,0,0,3.39,0,3.7,0,3.49,0,0,0,0,5.53,0
